"trg",-4,-2.6,-3.3,-2.1,-2,-1.6,-3.5,-2.3
"lsrF",-1.5,1.1,1.6,2,-1,1.1,-1.3,-1.4
"narL",-1.1,1.5,1.1,1.3,1,1.4,-2.2,-1.4
"ycjV",-5.4,-4,-5.9,-4.4,-2.6,-2.2,-4.3,-2.7
"lsrA",-3.3,-1.6,-2,-1.5,-1.4,-1.8,-3.6,-2.3
"pdxH",-1.9,1,-1.2,-1.1,1.1,-1.3,-1.3,-1.5
"chbF",-2.4,-1.1,1,1.4,-1.1,-1.5,-2.2,-1.8
"intG",-4.5,-2.5,-4.7,-3.4,-1.7,-2.5,-4.2,-2.6
"dtpA",-2.4,-1.2,-2.1,-1.7,-1.1,1.1,-2,-2.8
"ydjO",-4.3,-2.6,-4.5,-3.2,-2.1,-3,-4.3,-2.6
"prc",-1,1.3,1.3,1.7,-1,1,-1.4,-1.1
"yedL",-3.7,-1.6,-2.7,-2.1,-1.9,-2.4,-3.2,-2.1
"rsxD",-1.4,1.1,1.2,1.4,1.1,-1.4,-1.7,-1.3
"yniB",-1.1,1.1,1.5,1.5,1,-1.4,-1.4,-1
"mgrB",1.3,2,-1.5,2.5,1.6,1.7,1.8,1.5
"yedD",1.1,1.3,1,1.4,1.1,1.1,1,1.1
"ydgK",-1.6,1.3,1.4,-1,-1.1,1,-1.2,-1.1
"ydiY",-3.1,-1.5,-2.3,-2.3,-1.3,1.1,-1.9,-1.5
"mntP",-1.8,-1.2,-1.2,-1.3,-1.5,-1.4,-2.8,-1.4
"fliD",-3.4,-1.6,-1,-1.3,-1.3,-2.1,-3.6,-2.2
"malY",-2.2,-1.3,-1.3,-1.5,-1.1,-1,-1.7,-1.6
"infC",2,1.9,2.9,3.2,1.5,1.7,1.7,1.4
"manX",-1.2,1.3,-1,-1.1,-1.2,-1.4,-1.5,1.1
"tcyJ",-1,1.9,2,2.4,1.2,1.3,1.5,1.3
"uidR",-2.7,-1.7,-1.6,-1.2,-1.2,-1.6,-3,-2
"pheS",1.1,1.3,1.8,2.1,1.1,2.2,1.2,1.1
"nudL",-2,-1.1,-1.4,-1.5,-1.1,-1.4,-2.4,-1.5
"sdiA",-4.8,-2.9,-3.4,-3,-2.3,-2.3,-4.1,-2.4
"wcaK",-3.1,-2.1,-3.1,-3.1,-2.2,-2.1,-3.9,-1.7
"yohK",-2.4,-1.5,-1.7,-6.8,-1.3,-2.1,-3.9,-1.8
"glpQ",-2.6,-1.3,-1.6,-1.4,-1.4,-1.8,-2.3,-1.8
"yfcR",-2,-1,1.2,1.5,-1,-1.2,-2.7,-1.6
"rfbB",1.2,1.9,-1.6,1.8,1.3,1.3,1.2,-1.1
"nrdB",1,1.5,1.8,1.4,-1,1.3,1,1.1
"smrB",-3,-1.6,-1.3,-1.2,-1.2,-1.2,-2,-2.1
"rfbX",1.9,1.9,1.9,2.2,1.5,1.5,-1.1,1.2
"pbpG",-1.8,-1.2,-1.6,-2.5,-1.6,-1.4,-4.2,-1.7
"gyrA",-1.8,-1.1,-1.1,-1.2,-1.2,-1.2,-2.1,-1.6
"yfcA",-2.2,-1.3,-1.8,-1.3,-1.2,-1.2,-2.6,-1.8
"wbbJ",1.2,1.6,1.3,2.2,1.3,1.4,1.3,-1.2
"yehY",-3,-2.3,-3.3,-3.1,-2.6,-2.6,-5,-2.7
"fabB",2.1,1.8,2,2.6,1.2,1.7,1.1,1.4
"ugd",-1.9,1,-1.2,1.1,1.1,1.5,1,-1.3
"btsS",-1.8,-1.7,-1.5,-1.3,1,-1.4,-2.1,-1.8
"yfaP",-3.5,-2.2,-2.2,-3,-1.2,-2.1,-3.5,-2.1
"usg",-1.4,1.1,1,-1.2,-1.2,1,-1.6,-1.3
"hisA",-1.3,1.1,1.6,1.9,1.4,-1,-1.2,-1.1
"yehQ",-4.4,-2.1,-2.5,-2.5,-1.8,-3.1,-5,-2.1
"atoD",-3.6,-2,-11.2,-2.4,-1.5,-2.4,-3.6,-2
"folC",1.1,1.2,-1.5,1.1,1.1,-1.1,-1.2,1.2
"eutC",-1.7,-1.2,1.2,1.3,-1,1.2,-1.6,-1.3
"csiE",-2.7,-1.2,-1.8,-1.7,-1.6,-1.2,-2.1,-1.9
"nlpD",1.6,1.5,2.4,2.7,1.1,2,-1.4,-1.2
"hemF",-2.9,-1.3,1.4,1.7,-1.1,-1.4,-2.4,-1.8
"iscR",1.4,1.7,1.8,2,1.1,1.7,-1,1.2
"ypjK",-4.1,-1.5,-1.6,1.1,-1.1,-2.5,-3.3,-2.1
"ygbL",-3.8,-2.1,-3.4,-3,-1.5,-2,-4,-2.6
"yfeY",-2,-1,-1.3,1.4,-1,1.4,-1.5,-1.8
"hscB",-1.2,-1.1,1.1,1.4,-1,1.3,-1.3,-1.4
"rnlB",-1.1,1.1,1.1,1.3,1.4,1,-1.1,-1
"pphB",-3,-2.3,-3.7,-3.6,-2.1,-2.2,-4.2,-2.3
"murQ",-2.8,-1.2,-1.8,-1.8,-1.4,-1.7,-3.2,-1.8
"pepB",-1.5,1.1,1.1,-1,-1.2,1.2,-1.5,-1.5
"abpB",-1.4,-1.1,1.3,-1.1,-1.2,-2,-2,-1.3
"hypE",-3.1,-1.4,-1.6,-2.2,-1.5,-1.9,-3.1,-1.8
"cysU",1.5,1.6,-1,1.9,-1,1,2.2,1.5
"pbpC",-2,-1.8,-6.2,-3,-1.5,-1.8,-2.2,-1.5
"yfjH",-2.3,-1.5,-1.7,-1.6,-1.6,-1.6,-2.4,-1.9
"hypA",-3.3,-1.8,-1.8,-1.7,-1.5,-1.5,-3,-2.1
"yfeS",-3.2,-2.5,-3,-2.6,-1.8,-1.2,-2,-1.7
"ispG",-1.1,1.2,1.4,1.2,-1.3,1.1,-1.9,-1.3
"yfjF",1.1,1.4,1.5,1.4,1,1.1,1,-1.3
"hycD",-3.9,-2.9,-2,-1.4,-1.6,-1.6,-3.3,-2.6
"kduD",-2.6,-1.8,-2,-2,-1.2,-1.4,-2.7,-1.8
"endA",-1.4,-1.1,1.1,1.6,1.1,-1.8,-2.2,-1.4
"ubiK",1.4,1.9,2.2,3.1,2.7,1.8,1.3,1.3
"yraH",-2.3,-2,-1.9,-1.8,-1.1,-1.5,-3,-1.8
"lysA",-2.5,-2.1,-1.5,-1.5,-1,-1.8,-3.1,-2.1
"yqgC",-6,-3.4,-6.2,-4,-1.9,-2.4,-5.5,-2.8
"ygiC",-1,1.6,1.7,2.1,1,1.3,1.1,1.1
"agaB",-4.7,-3,-4.7,-4.7,-2.4,-1.7,-5.1,-2.5
"tas",-1.2,1.4,1.6,1.1,1,-1.2,-1.6,-1
"loiP",-1.7,-1.1,1.2,-1,1,-1,-1.5,-1.1
"nudF",-2.1,-1.2,-5.2,-2,-1.3,1,-1.6,-1.5
"agaW",-3.6,-2.7,-12.3,-5.8,-1.9,-1.9,-3.5,-2.1
"rppH",-1,1.7,1.5,1.8,1,1.4,1.2,-1.2
"parE",-2.1,1,2.1,2,1.1,1.3,-1.3,-1.5
"yhaV",-1.6,1.2,1.3,1.5,-1.1,1,-1.3,-1.5
"ppdA",-4.4,-2.5,-3.5,-2.8,-1.7,-1.7,-3.7,-2.4
"epd",1.6,1.8,2.2,2.8,1.5,2,1.3,1.2
"qseC",-1.3,-1.6,-1.1,1.3,1.3,-1.5,-2.1,-1.9
"garL",-3.8,-2.7,-2.4,-2.8,-1.7,-2.7,-3.1,-2.4
"ptrA",-1.8,1.1,-1.1,1,-1,-1,-1.8,-1.5
"argO",-1.9,-1.4,-1.3,1,-1.1,1.2,-1.5,-1.5
"mqsR",-1.6,-1.1,-1.1,-1.3,-1.3,1.1,-1.4,-1.1
"yhaC",-4.5,-3.3,-4.8,-5,-2.7,-2.2,-4.9,-2.3
"aaeA",-3.2,-2,-2.8,-2.9,-1.7,-1.6,-2.6,-1.8
"tusC",-1.8,-1.1,-1,-1.6,-1.1,-1.5,-2.2,-1.3
"yhhX",-1.3,1.3,1.6,1.4,1.2,1,-1.2,-1.1
"dppC",-2.4,-1.6,-1.4,-2,-1.5,-1.7,-2.4,-1.5
"argR",-1.1,1.3,-1.8,1.3,1.1,-1.1,-1.1,-1.1
"fusA",2.3,2.2,2.9,4.2,2.3,2.3,2,1.6
"bcsG",-1.3,-1.1,-1.1,1.1,-1.3,-1.1,-2,-1.4
"zapG",1.1,1.5,1.2,1.3,-1.1,1.3,-2,-1
"bfr",1.2,1.5,1.9,2.3,1.4,1.3,1.1,1.2
"glgB",1.2,1.3,1.9,1.9,1,1.3,-1.2,1.1
"bcsQ",-1.2,1.3,1.8,2.4,1.1,-1,-1.6,-1.1
"sspA",-1.8,-1.2,-1.3,-1.1,1.1,-1.7,-2.3,-1.5
"gspK",-3.3,-2.5,-3.5,-3.4,-2.4,-2.7,-3.2,-2.2
"glgP",-2.5,-1.4,-1.3,-1.2,-1.1,-1.7,-1.6,-1.4
"pdeK",-1.7,-1.3,-1.4,-1.3,-1.2,-1.5,-1.9,-1.4
"nanA",-2.3,-1.9,1.1,1.2,-1.1,-1.4,-2.4,-1.7
"gspG",-3.3,-2.3,-1.9,-1.9,-1.2,-1.5,-3.3,-2.2
"glpG",1.6,1.9,2.2,2.7,1.2,1.5,1.1,1.8
"pdeH",-2.3,-1.5,-1.9,-2.4,-1.6,-1.7,-2.4,-1.5
"nanQ",-2.1,-1.1,-1.1,-1.2,-1.2,-1.5,-2,-1.5
"gspC",-3.5,-2.6,-2.9,-3.9,-1.7,-3,-3.1,-1.8
"rcdB",-1.9,-1.5,-5.6,-4,-1.5,-1.3,-1.8,-1.2
"dut",-1.1,1.6,1.2,1.4,1.2,1.3,-1.1,1.2
"atpF",1.8,1.8,2.2,3.3,1.5,2.1,1.2,1.3
"fre",-1.1,1.4,1.6,2.1,-1.1,1,-1.5,-1.1
"rpmG",2,1.9,2.8,3.7,1.5,1.8,1.5,1.5
"atpD",1.8,2.1,2.2,2,1.7,1.3,1.2,1.1
"yijF",1.7,1.6,2.1,3,1.5,1.3,1.1,1.3
"waaQ",-1.2,1.1,1.4,1.5,1.1,-1,-1.4,-1.1
"pstS",-1.8,-1.1,1.3,1.5,-1.1,1.3,-1.2,-1.1
"tatA",1.2,1.3,1.7,2.1,-1,1.4,1.1,1
"metL",1.1,1.2,-1,1.2,-1.1,-1.3,-1.1,-1.3
"waaB",-2.4,-1.4,-1.9,-2.3,-1.8,-1.4,-2.6,-1.7
"phoU",-1.4,1.1,1.1,1.1,-1.1,1.2,-1,-1
"rmuC",-1.5,-1.4,1.2,-1,1.1,-1.4,-1.7,-1.3
"rpmE",1.3,1.2,1.9,1.9,1.2,1.4,1,1.1
"waaZ",-1.3,1.1,-3,1.2,-1.2,-1.6,-1,1
"bglH",-2.8,-2.3,-12.3,-5.9,-1.9,-2.8,-3,-1.8
"metR",1.4,1.6,1.6,1.5,-1.1,1.7,1.3,-1.5
"hslV",1.4,1.7,1.6,1.4,1.1,1.7,-1.2,2.1
"waaF",-1.4,-1,1.3,1.6,-1.1,1.1,-1.3,-1.5
"cbrB",-3,-2.1,-1.9,-2.7,-1.2,-2.3,-2.3,-1.9
"rhtB",-2.7,-2.1,-2.6,-1.9,-1.4,-2.1,-2.2,-2
"zapB",1.1,1.4,1.5,1.7,1.4,1.4,1.2,1.2
"yjbQ",-1.3,1.2,1.1,1.6,1.3,1.3,-1.1,-1.5
"epmA",-3.2,-2.3,-3.3,-3,-1.6,-1.8,-2.3,-2.3
"yjgN",-3.4,-2.6,-3.3,-2.3,-1.6,-2,-2.2,-2
"lgoD",-1.8,-2.2,-1.9,-1.5,-1.1,-1.5,-2.4,-2.1
"dnaB",-1.3,1.5,1.7,1.9,1.1,1.5,1.1,1
"frdD",-1.5,-1.2,-1.2,-1.3,-1.1,-1.2,-1.6,1
"yjgL",-3.9,-2.4,-3,-2.8,-2,-1.9,-3.1,-2.2
"btsT",-3.9,-2.5,-3.6,-3.9,-1.9,-1.7,-2.5,-1.7
"yjbM",-3.4,-2.7,-3,-4,-2.3,-2.6,-3.5,-2
"efp",-1,1.3,2,1.7,1.2,1.4,1.3,1.1
"yjgH",-2,-1.9,-8.4,-2.1,-1.4,-3,-3.2,-1.7
"hsdR",-2.1,-1.3,-4.7,-3,-1.4,-2.1,-1.7,-1.5
"dinF",-2.3,-1.6,-2.3,-2.7,-1.4,-1.4,-1.8,-1.6
"groL",1.7,1.7,1.7,1.1,-1.2,1.9,1.1,1.5
"ridA",-1.6,-1.2,-1.4,-1.4,-1.1,-1.7,-2.2,-1.8
"mcrB",-1.4,1.2,1,1.1,-1.1,-1.3,-1.5,-1.4
"ubiA",-1.4,-1.6,-1.7,-1.2,-1.1,-1.3,-2.5,-1.9
"aspA",-1.7,1,-1.9,-1,-1,1.1,-1.3,-1.1
"treC",-2.4,-1.6,-2.8,-2.2,-2.1,-1.7,-2.6,-2.4
"yjiT",-1.3,1.1,-1.1,1.2,1,-1.4,-1.6,-1.6
"lamB",-1.4,-1.6,-2,-1.1,-1.1,-1.7,-1.7,-1.3
"yjdC",1.2,1.4,1.8,2.3,1.1,1.3,1.1,1.2
"tldE",-1.9,-1.4,-1.4,-1.2,-1.4,-1.3,-2,-1.5
"mdtM",-3.9,-2.4,-3.5,-3.7,-2,-2,-3,-2
"ygdB",-2.5,-1.1,-1.6,-1.4,-1.6,-1.6,-1.8,-1.9
"tmk",-1,1.2,1.4,1.3,-1,-1.5,-1.3,-1.4
"fsaA",-2.7,-2.4,-3.1,-2.2,-1.6,-1.8,-2.7,-2.2
"eamB",-4,-3.5,-4.4,-3.7,-2.2,-4.4,-3.2,-2.1
"ssuE",-3.6,-3.4,-2.8,-3,-1.8,-2.2,-1.7,-1.6
"fdnI",-2.4,-2.5,-1.7,-1.5,-1.1,-2.4,-2,-1.8
"1.2.16.17",-1.7,-1.9,-1.5,-1.9,-1.2,-2.5,-2.5,-1.6
"rusA",-3,-2.2,-16.3,-6.7,-1.9,-3.4,-2.4,-1.7
"yadS",-3.8,-1.9,-45,1.4,-1.8,1.7,-2.9,-1.8
"afuC",-3.7,-1.8,-56.8,1.6,-2.4,1.4,-3.5,-2.1
"araA",-4.2,-2,-9,-1.6,-1.6,1.5,-6.2,-2.5
"fhuD",-4,-1.8,-11.4,1.5,-2.8,1.5,-4.4,-1.9
"ykfC",-3.4,-1.3,-10.5,3.1,-1.9,1.6,-2.2,-1.4
"frmA",-1.2,1.6,-12.8,3.3,-2.8,1.3,1.1,1.6
"rluA",-2.5,-1.1,-12.4,3.1,-2,1.5,-1.5,-1.5
"hrpB",-2,1.1,-12.8,3.1,-1.6,1.5,-1.7,-1.3
"perR",-5.2,-2.3,-15.2,3.5,-3.3,1.2,-3.9,-2
"mhpE",-2.8,-1.2,-9.9,3.2,-1.5,1.2,-2.9,-1.3
"lptD",1.4,1.8,-14.8,2.8,1.5,1.2,1.4,1.4
"gluQ",-2.8,-1.1,-14.7,3.2,-1.8,1.4,-2.6,-1.3
"ykfB",-3.6,-1.7,-16.5,3.8,-2.1,1,-3.1,-1.4
"mhpB",-3.3,-2,-16.5,3,-2.6,1.2,-4.5,-1.8
"apaG",1.6,1.7,-24.5,2.7,1.5,1.1,1.1,1.5
"yadV",-3.6,-1.9,-20.9,2.7,-3.2,-1,-4.4,-1.4
"yafW",-3,-1.7,-13.3,-4.9,-1.6,2.1,-3.1,-1.7
"lacZ",-4,-2.1,-8.5,-1.2,-1.8,1.7,-4.7,-2
"kefF",-4,-1.9,-15.3,1.2,-2,1.6,-4,-1.7
"yadK",-4.6,-2.2,NA,-1.8,-2.5,1.5,-4.4,-2.1
"phoE",-4.2,-2.4,-5,-1.6,-2.3,1.5,-5,-1.9
"cynS",-3.6,-1.6,-4.1,-1.9,-1.7,1.5,-3.4,-1.8
"acrR",-1.2,1.3,-1.4,-1.4,1,1.5,-1.2,1.2
"tfaX",-5.4,-2.6,-5.6,-1.3,-3.9,1.6,-5.3,-2.2
"ybeY",-1.9,1.3,-1.2,-1.1,-1.5,1.5,-1.3,-1.6
"bioA",-2.2,-1,-1.5,-1.2,-1.7,1.5,-1.4,-1.4
"hha",-1,1.8,1.8,2,1.7,1.3,1.5,1.7
"ybcW",-4.4,-2.2,NA,-1.2,-2.6,1.4,-4.8,-2
"gltJ",-1.8,1.3,-1.2,1.9,-1.4,1,-1.7,-1.1
"ybhI",-3.6,-1.4,-8.4,1,-1.9,1.3,-3.3,-1.8
"ybaA",-2.2,-1.2,-7.2,1.1,-1.1,1.4,-2.3,-1.5
"rrrD",-1.7,-1,-2.5,1.5,-1.1,1.1,-2.1,-1.7
"hscC",-2,1.2,-3.4,1.3,-1,-1,-2.1,-1.7
"ybhA",-4.3,-1.9,-6.6,-1.2,-2.3,1.1,-3.9,-1.6
"glnK",-4.6,-2.7,-7.1,-12.8,-2.5,1.6,-5.1,-2.3
"1.3.3.2",-2.9,-1.7,-7.4,-6.1,-1.8,1.8,-3.8,-1.6
"djlB",-3.8,-2,NA,-2.3,-1.8,1.4,-3.3,-1.7
"acrZ",-2,1.1,1.1,1.2,1.1,1.4,-1.4,-1.2
"cof",-1.3,1.3,1.3,1.8,-1,1.4,-1.3,1.2
"ybcM",-3.6,-1.4,-2.3,NA,-1.3,1.4,-2.1,-1.3
"leuS",-2.4,1,1.1,-1.1,-1.2,1.4,-1.5,-1.1
"galT",1.4,1.2,2.3,3.1,1.4,1.4,-1,1.1
"ybaV",-3.6,-2,-4.9,-1.6,-1.6,1.3,-2.3,-1.9
"exoD",-3.6,-2.3,-3,-1.8,-2.4,1.2,-4.3,-2.1
"cobC",-2.4,-1.2,-1.7,-1,-1.5,1.2,-1.9,-1.2
"aroG",1.3,1.4,1.6,1.6,-1.1,1.3,-1.8,1.1
"hcp",-4.6,-2.3,-4.9,-2.5,-2.4,1.4,-4.6,-2
"tusE",-3.4,-1.9,-2.3,-2.5,-2.2,1.3,-3.1,-1.7
"flgM",-4.2,-2.3,-3.1,-2.4,-1.7,1,-4.2,-2.3
"pdeG",-3.5,-2.5,-3.1,-3.1,-1.5,-1.5,-4.5,-3.6
"ybjT",-1.3,1.2,1.2,1.3,-1.1,-1.6,-1.7,1
"yccU",-4.1,-1.9,-3.4,-2.3,-2,-3.8,-3.2,-1.4
"yceH",-1.5,1,-1.3,-2.2,-1.2,-1.1,-1.4,-1.1
"ycgZ",-1.9,-1.1,-2.2,-1.2,-1.1,NA,-2.1,-1.5
"ybjP",1.3,1.3,-1.1,2.3,1.5,1.6,-1.1,1.2
"yccF",-2.6,-1.4,-1.6,-1.6,-1.9,1.9,-3.9,-1.5
"yceB",-2.4,-1.2,1.8,2.4,1.1,1.4,-1.7,-1.1
"iraM",-4.5,-1.9,-3.4,-2,-1.9,1.5,-2.3,-1.5
"artM",-2.3,-1.4,-1.5,1.1,-1.1,-1.1,-2.1,-1.7
"ompA",1.9,2.2,3.3,3.8,1.7,-1.1,1.7,1.6
"solA",-3.3,-1.5,-2.4,-1.3,-1.9,1.1,-2.7,-1.9
"tfaE",-5,-2.6,-3.6,-2.8,-3.7,-1.3,-4.7,-2.3
"potH",-3.9,-1.6,-2.1,-1.7,-1.8,-1.1,-2.7,-1.6
"rmf",2.3,2.2,3.1,3,1.6,-1.3,1.4,1.9
"trhO",-1.7,1.1,1.1,1.1,-1.1,-1.8,-1.5,-1
"jayE",-1.4,1.4,2.4,2.4,1.3,-2.7,-1.3,1.1
"rimK",-2.3,1.2,1.4,1.4,1.1,-3,-1.6,-1.2
"uup",-2.8,-1.6,-1.5,-1.2,-1.2,-5.2,-2.4,-1.6
"msyB",1.2,1.3,2.3,3,1.3,-1.5,-1.1,1.5
"ymfM",-3.6,-2,-2.8,-1.5,-2.2,NA,-3,-1.4
"trpL",-3.4,-2.3,-10,-9.1,-1.8,NA,-3.2,-2.1
"yddH",-4.2,-2.8,-21.1,-3.3,-2.3,NA,-5.8,-2.7
"hokD",-2.8,-1.9,-2.8,-2.2,-2,NA,-3.1,-1.6
"trpB",-1.3,1.3,-1.2,1.5,1,-1.4,1.9,1.2
"ydaV",-1.3,1.1,1.8,2.1,1.1,-1,-1.5,-1.1
"ydcD",-5.2,-2.4,-3.2,-2.4,-1.9,-2.2,-3.8,-1.9
"cspF",-2.7,-1.9,-1.9,-1,-1.1,-1.3,-1.7,-1.1
"yciE",-2.8,-1.6,-1.6,-1.2,-1.5,-1.4,-2.2,-1.6
"racR",-1.4,1.1,1.6,1.8,1.1,-1.1,-1.2,1.1
"ansP",-2.9,-2.2,-2.1,-1.4,-1.8,-4,-2.5,-1.3
"rrrQ",-5.3,-3.2,-4,-3,-2.4,NA,-4.9,-2.1
"yciA",-5,-3.3,-5.6,-3,-2.6,-4.9,-6.9,-2.2
"kilR",-4.8,-3.9,-5.8,-3.5,-2.3,NA,-6.1,-2.4
"curA",-3.5,-1.9,-2.1,-1.6,-1.5,-3.9,-2.9,-1.6
"gnsB",-1.6,1.1,1.5,1.5,1.3,-3.8,-1.3,1.4
"clsA",1.1,1.2,1.3,1.3,-1.1,-7.1,-1.4,1.1
"ralR",-5.3,-3.5,-4,-2.6,-3.2,NA,-6,-2.2
"ortT",-3.8,-3,-7.5,-8.3,-1.7,-2.7,-5.3,-2.2
"ydfJ",-4.9,-3.5,-20,-7.6,-1.9,-3,-6.6,-2.5
"oppC",1.1,1.4,-1.7,1.5,-1,1.3,-1.1,1
"ttcA",-2.3,-1.4,-8,-1.2,-1.4,-1.6,-1.9,-1.5
"ydcT",-4,-3.2,-3.7,-1.9,-2.1,-2,-2.6,-1.8
"ydfG",-1.7,-1.1,1,1.4,-1.2,-1.3,-1.2,-1.1
"ribC",-2,-1.3,-1.2,-1.1,-1.2,-1.8,-1.5,-1
"ynjF",-2.3,-2.4,-3.3,-1.4,-1.4,-1.8,-3.2,-1.6
"znuA",1.1,1.3,2.1,2.5,1.3,1.1,1.3,1.1
"yedJ",-1.7,-1.6,-1.2,1.3,-1.6,-1.4,-2.4,-1.4
"purR",-1.1,1.1,1.7,2,1,1.1,-1.1,-1.5
"ynjB",-2.9,-2.3,-2.1,-1.6,-1.5,-1.9,-3.6,-1.6
"yebK",-2.6,-1.4,-1.7,-1.4,-1.3,-1.7,-1.9,1.1
"yedI",-4.1,-2,-3.2,-2.2,-2.1,-3.7,-2.5,-1.3
"grxD",-2.3,-1.3,-1.1,-1.1,-1.1,-1.5,-2,-1.2
"ydjX",-4,-2.1,-4,-2.1,-1.4,-2.5,-2.6,-1.5
"purT",-2.5,-1.9,-2.2,-1.4,-1.5,-2.2,-2.7,-2.3
"yodD",-2.1,-1.5,-1.2,-1.1,-1.2,-1.6,-1.8,1.3
"nemA",-3.1,-2.5,-9.1,-6.1,-2.1,-2.5,-4.3,-1.9
"astD",1,1,-2.3,-1.5,-1.2,-1.2,-1.5,-1
"ptrB",-2.5,-2.5,-16,-1.7,-1.2,-1.9,-3.5,-1.9
"fliQ",-4.7,-3.6,-13.7,-3.5,-1.7,-2.4,-3.8,-2.2
"sodC",-3,-2.9,-2.2,-2.1,-1.7,-1.7,-2.9,-1.6
"ves",-2.1,-1.9,-1.7,-2.1,-1.5,-1.6,-2.6,-1.2
"yobA",-1.1,1.3,1.8,1.7,1,1.2,-1.2,1.1
"fliL",-3.9,-3.1,-3.4,-3.7,-2.3,-2.2,-4.9,-1.5
"slyA",1.1,-1.1,2.2,2.7,1.1,1.2,1.2,1.4
"chbB",-1.2,-1.1,1.3,1.7,-1.1,1.3,-1.4,-1.1
"yebV",-1.5,-1.1,1.2,1.3,-1.2,-1.6,-2.4,1.1
"fliH",-4.1,-3.6,-4.4,-2.6,-2.9,-3,-5.8,-1.9
"yegD",-3.4,-2,-2.5,-1.5,-1.8,-2.6,-3.9,-1.6
"fruA",-2.6,-2.4,-2.8,-1.5,-1.6,-2.6,-2.8,-1.4
"menH",-3.9,-3.1,-4,-2.6,-2.1,-3.3,-4.6,-1.8
"yfdQ",-3.4,-3,-4.9,-2.2,-2.1,-3.4,-4.5,-1.5
"dcd",-1.8,-1.5,-1.2,-1,-1,-1.3,-1.5,-1.1
"yeiL",-4.1,-2.8,-4.3,-3.1,-2.6,-3.6,-5.2,-2
"pmrD",1.4,1.4,1.7,-1.1,1,1.5,1.5,1.2
"yfdM",-4.4,-3.7,-15.5,-11.4,-2.6,-2.6,-5.5,-2.4
"wzb",-3.3,-2.3,-5.2,-1.2,-1.5,-1.3,-1.7,-1.3
"yeiH",-3.1,-2.6,-9,-2.1,-1.7,-1.8,-3.3,-1.8
"arnA",-2.7,-1.3,-1.6,-1.3,-1.5,-1.9,-3.3,-1.6
"yfdI",-2.7,-2,-1.9,-2.1,-1.5,-2.1,-3.3,-1.6
"wcaC",-3,-2.7,-2.1,-2.3,-1.6,-1.8,-3.2,-1.6
"yeiG",-3.9,-3.3,-4.1,-4.3,-2.6,-2.3,-6.2,-1.8
"nudI",-3.4,-2.7,-1.6,-2.8,-1.8,-2.1,-2.7,-1.4
"yfdC",-2.3,-1.5,-1.2,1.2,-1.1,-1.1,-1.5,-1.1
"gmd",-1.2,-2.5,-1.2,-1.1,-1.2,-1.3,-2.2,-1.4
"mglB",1.3,1.1,1.8,1.6,-1.2,-1.3,-1.6,1.2
"rhmD",-4,-2.5,-1.9,-1.4,-1.2,-2.3,-3,-1.5
"yfcZ",-1.4,-1,1.1,1.1,-1.2,-1,-1.3,1.3
"cpsB",-3.9,-2.9,-4.3,-2.9,-2.1,-2.7,-3.2,-1.5
"preT",-3.3,-2.3,-3.1,-3.1,-2.1,-3,-3.6,-2.2
"glpC",-1.9,-1.1,-1.4,-1.4,-1.4,-1.8,-2.7,-1.2
"yfcV",-4.1,-3.3,-5.7,-3.3,-2.4,-3.7,-5.1,-1.7
"talA",1.6,1.6,-1.2,1.6,1.1,1.1,1.1,1.4
"tadA",-1.2,-1.8,-1.7,-3.2,-1,-1.3,-1.8,-1.4
"kbp",-1.3,-1,-2.3,1,-1.1,-1.3,-1.5,1.1
"queD",-3.3,-2.8,-10.5,-2.7,-1.7,-1.8,-3,-1.9
"eutQ",-1.8,-2,-1.3,1.1,1,-1.5,-2.3,-1.8
"qseG",-1.5,-1.1,1.2,1.5,1.2,1.2,-1.6,-1.1
"gabD",-1.1,1.1,1.4,1.2,-1.2,-1.5,-2.1,-1.1
"eutN",-3.4,-2.6,-1.9,-2.4,-1.4,-1.9,-3.2,-1.7
"glyA",1.5,1.4,2.7,2.9,1.2,1.3,1.2,1.6
"casB",-2.8,-2.2,-1.8,-2.3,-1.8,-1.6,-2.6,-1.3
"eutH",-4.7,-4,-4.2,-3.9,-2.1,-3.5,-4.7,-1.6
"yphE",-3.3,-3.1,-3.3,-2.8,-1.9,-2.4,-3.2,-1.3
"cas1",-1.9,-1.8,-1.5,-1.7,-1.5,-1.8,-2.9,-1.7
"yffQ",-3.2,-2.1,-2.9,-2.8,-1.8,-2.2,-2.6,-1.6
"yphA",-1.8,-1.4,-1.1,-1.5,-1.2,-1.7,-2.1,1.1
"pinH",-1.2,1.2,-1,-2,-1.2,1,-1.8,-1.2
"cysN",1.2,1.3,1.3,-1.5,1,1.2,1.3,1.6
"yffM",-4,-3.4,-10.9,-3.5,-2.1,-2.2,-4.6,-2.1
"hcaF",-3.4,-2.5,-8.5,-2.1,-1.5,-1.8,-2.7,-1.5
"yfjY",-3,-3,-2.7,-2.7,-2.2,-2.3,-3.1,-1.6
"ispD",-1.1,1,1.7,1.6,1.2,-1.1,-1.2,-1
"ygeW",-4.7,-4.1,-4.3,-4.6,-2.6,-2.5,-5.1,-2.1
"yghD",1.7,1.1,2.2,2.5,1.5,1.3,-1.1,1.1
"nfeF",-1.4,-1.8,1,-1.2,-1.4,-1.5,-2.4,-1.1
"truB",-1.5,-1.4,1.3,1.3,-1.1,-1.4,-1.4,1.1
