"","0","0 | 1","0 | 2","3600","3600 | 1","3600 | 2","7200","7200 | 1","7200 | 2","10800","10800 | 1","10800 | 2","14400","14400 | 1","14400 | 2","18000","18000 | 1","18000 | 2","0 | 3","0 | 4","0 | 5","3600 | 3","3600 | 4","3600 | 5","7200 | 3","7200 | 4","7200 | 5","10800 | 3","10800 | 4","10800 | 5","14400 | 3","14400 | 4","14400 | 5","18000 | 3","18000 | 4","18000 | 5"
"allE",10.309348,10.494478,10.68967,9.976801,10.168617,10.252597,9.988135,10.341894,10.468735,10.652576,10.690942,10.805113,10.577027,10.804185,10.850855,10.674595,10.707844,10.789732,10.407383,10.287053,10.317587,9.786896,9.962207,10.054938,9.841482,10.137629,10.406497,10.053516,10.157959,10.187041,10.101744,10.158397,10.680234,10.207297,10.597507,11.026925
"metL",10.486307,10.688795,10.833749,11.162751,11.070847,10.996223,10.824757,10.94613,10.983379,10.795835,11.001923,11.17748,11.287803,11.339809,11.468305,11.311348,11.489533,11.42856,10.778387,11.348306,11.233687,11.453347,11.173724,11.353917,11.507332,11.575486,11.662439,11.767445,11.867182,11.825554,11.901878,11.775417,11.893385,12.089744,11.801605,11.72999
"yhdU",9.03434,10.100084,10.473255,8.693418,9.811157,9.720368,8.987511,9.182935,9.127437,10.504582,10.187328,10.30228,9.666721,9.359956,8.576664,9.51347,9.421436,9.341607,10.21963,9.854246,10.308243,9.134054,9.385386,9.094704,9.03449,9.104173,8.859744,9.977615,9.666598,9.676124,9.88238,9.935182,9.469954,10.262678,9.975944,9.95288
"pssA",12.456034,12.593303,12.755547,12.767844,12.870314,12.93195,12.662331,12.821064,12.855432,12.815664,12.68856,12.576977,12.649013,12.726765,12.61097,12.47252,12.178238,12.369102,12.58366,12.456082,12.553476,12.601221,12.668738,12.837737,12.443791,12.705175,12.849256,12.313191,12.445567,12.603296,12.364183,12.54553,12.735539,12.205661,12.412098,12.479359
"mutT",10.755682,10.803715,10.726712,10.666854,10.627945,10.587656,10.847542,10.422164,10.370425,10.13809,10.004927,9.944541,10.218459,9.716212,9.749233,9.987965,9.899647,9.906497,11.070231,11.026152,10.888904,11.569117,11.414479,11.290455,11.615895,11.001294,10.826582,11.27831,11.103731,11.048475,11.119278,11.185614,10.501419,11.049176,10.254558,9.218825
"paaF",8.140599,8.21313,8.280412,8.520114,8.458372,8.597269,8.663924,8.238108,8.397608,8.566721,8.424456,8.273892,8.559362,8.782382,8.641058,8.50832,8.679485,8.6587,7.876092,7.967952,7.912867,8.315077,8.147409,8.105835,8.198288,8.078213,7.858868,8.081981,8.102037,8.097885,8.389522,8.308233,8.398849,8.121357,8.563541,8.898282
"wbbK",12.954188,12.941562,13.053053,12.739859,13.003851,13.033973,13.060127,13.079095,13.037293,12.969458,12.89107,12.79927,12.93711,12.695678,12.730281,12.603908,12.532843,12.592652,12.993508,13.032558,13.05338,12.715873,13.001695,12.940933,12.887404,12.957595,12.954756,12.852507,12.911217,12.937863,12.895356,12.896128,12.952129,12.900488,12.983504,12.696293
"intB",10.789426,11.120909,10.960318,10.46758,10.498042,10.414029,10.475664,10.342779,10.505315,10.595656,10.601539,10.567044,10.543392,10.57559,10.661173,10.670524,10.715256,10.587059,11.07562,11.090776,11.150344,10.525739,10.49122,10.444529,10.528963,10.519221,10.771827,10.927036,10.677894,10.690809,10.682555,10.62945,10.625773,10.680726,10.414462,10.348938
"yehS",11.369917,11.396605,11.221091,11.775923,11.79919,11.748419,11.929268,11.612747,11.607716,11.238252,11.390518,11.419276,11.514457,11.203063,11.303364,11.545423,11.589996,11.647327,11.232187,11.354606,11.221273,11.753454,11.716723,11.550831,11.552713,11.319119,11.328099,11.243347,11.315355,11.348923,11.329845,11.318455,11.258205,11.178699,11.025167,10.339877
"fabB",14.118795,14.20075,14.228065,14.307392,14.479534,14.431456,14.287576,14.387988,14.415365,14.506832,14.486287,14.448747,14.464666,14.497344,14.503164,14.370538,14.352194,14.321234,14.236445,14.176918,14.137634,14.480652,14.4316,14.502064,14.399717,14.449099,14.458565,14.25914,14.347846,14.392104,14.377281,14.388143,14.435331,14.248329,14.283152,14.317002
"mdtG",10.474478,10.481874,10.419513,10.180796,9.956096,10.020086,10.230743,10.42108,10.195063,9.813559,10.385573,10.364649,10.19697,10.003692,10.145834,10.211521,10.429291,10.510275,10.128108,10.437347,10.587246,10.344586,10.046265,10.22033,10.58905,10.660496,11.026829,10.414439,10.737042,10.825641,10.026847,10.254196,10.278948,10.384533,10.463382,10.024589
"purU",12.082468,12.197267,12.266718,12.067766,12.432658,12.408812,12.064983,12.373976,12.545596,12.571843,12.269654,12.258543,12.433874,12.53493,12.475817,12.218015,12.301582,12.269207,12.39991,12.166742,12.231185,12.323941,12.471386,12.463232,12.237565,12.487489,12.506351,12.086587,12.318428,12.461831,12.443053,12.605255,12.593365,12.252888,12.444392,12.229122
"yfiR",11.520225,11.682163,11.287464,11.01808,11.113383,11.101635,11.398738,11.443253,11.245136,10.989805,11.043651,11.166185,11.036105,10.898951,10.89861,11.2141,11.33488,11.312316,11.600891,11.639032,11.316009,11.226164,11.103778,11.048867,11.21864,11.047144,11.404018,11.319774,11.107283,11.221687,11.233567,11.353068,11.386157,11.315868,11.537141,11.64007
"alsC",8.474742,8.583031,8.550698,8.439533,8.753906,8.866306,8.527814,8.434202,8.564822,8.775286,8.698358,8.577155,8.693538,8.825848,8.462175,8.435479,8.603159,8.779644,7.587791,8.164703,7.859215,7.866124,8.076476,8.193404,8.281191,8.286995,8.016874,8.55902,8.580306,8.677859,8.970556,8.884612,8.9439,8.830283,9.322373,10.048458
"yfdS",5.21817,5.893993,6.266845,5.444224,6.049689,6.251669,5.480146,5.776739,5.821781,6.051666,5.857631,5.861851,6.244645,6.682711,6.24729,6.207164,5.978486,7.294155,6.017739,6.771731,5.579706,5.840374,5.717376,5.505291,5.83476,5.665696,6.06566,6.038284,6.736289,6.096679,6.427351,6.067754,7.502967,6.285948,7.990042,8.786413
"hipB",8.912595,9.500108,10.046306,8.735365,9.044506,9.220065,8.838236,9.368246,9.718242,10.03935,10.568448,10.54916,10.027039,10.268836,10.354804,10.830959,11.073799,11.02109,9.188545,9.301248,9.719836,9.271322,9.194666,9.291891,9.083002,9.348673,9.356556,9.247283,9.395851,9.612771,9.543578,9.612557,9.403961,9.56205,8.928747,8.428871
"torS",7.337778,7.781595,7.959472,7.916761,8.136971,8.310108,7.787418,8.150305,8.117635,7.814638,7.640297,7.705779,7.788921,7.322378,7.398137,7.361923,7.000154,7.691397,7.544341,7.729829,7.845146,8.224176,8.393135,8.596855,8.108817,8.29711,8.558572,7.532447,7.659851,7.879059,7.955388,8.003165,7.919697,7.525515,7.992048,8.270408
"glnG",11.068758,10.881155,10.136448,9.829498,9.686262,9.543715,9.599778,9.617256,9.642517,9.125183,9.121439,9.079872,9.556447,9.290388,9.35491,9.363925,9.396327,9.391551,11.07785,10.913683,10.581425,10.638517,10.226256,10.202698,10.401395,9.798069,9.188651,9.821085,9.752098,9.74985,10.004715,9.956499,9.127138,9.46979,8.654479,8.271121
"rcnA",8.331147,8.348072,8.026257,7.979864,8.088717,7.794853,8.064756,7.859348,7.861458,8.283078,7.855982,8.221133,8.071339,7.955197,8.286354,8.226108,8.375749,8.202366,8.552583,8.296004,8.177503,8.061618,8.173806,8.002222,8.208417,8.215283,8.444374,8.800687,8.380707,8.595653,8.73095,8.7723,8.56722,8.985295,8.507617,8.524078
"ucpA",11.782191,11.747673,11.706393,12.020835,12.090072,12.192315,12.049562,12.49116,12.476063,12.436587,12.519669,12.53935,12.374374,12.223961,12.269085,12.372066,12.387746,12.409336,11.281156,11.251987,11.178108,11.472039,11.82965,11.825273,11.615643,12.033094,12.118701,11.472927,11.614386,11.621661,11.600355,11.629257,11.952694,11.6208,11.610883,11.768053
"hemF",11.217743,11.188062,11.036098,11.434808,11.399015,11.376521,11.454998,11.249945,11.272035,10.807443,10.89337,10.937449,11.179784,11.142489,11.12297,10.690431,10.876421,10.941354,11.206986,11.280469,11.266799,12.017566,11.693269,11.682758,11.599814,11.373374,11.441732,11.100523,11.258093,11.310245,11.516723,11.439947,11.424247,11.21378,11.096712,11.236367
"lsrA",7.947149,8.033411,8.440341,9.132285,9.350875,9.32039,8.675683,9.079092,9.372016,9.359651,9.41777,9.217674,9.570022,9.643317,9.43783,9.279254,9.163468,9.28993,8.01286,7.998633,7.76339,8.80204,8.737942,9.144055,8.756474,8.986086,8.826868,8.539974,8.843938,8.976744,9.209787,9.161249,9.149918,8.9569,9.482271,9.821337
"hypF",8.447831,8.415863,8.428738,8.65736,8.859013,8.804551,8.403287,8.895093,8.946946,8.816729,8.837753,8.926632,8.722038,8.825084,8.925657,8.694457,8.967619,9.030171,8.49726,8.433449,8.287639,8.651991,8.301735,8.770152,8.513829,8.637953,8.863696,8.36644,8.584172,8.732887,8.688979,8.647854,8.883605,8.485635,9.029558,10.302222
"lgoR",8.178472,8.613509,8.666443,9.324769,9.926353,9.83071,9.299872,10.56256,11.086994,10.999146,11.777221,11.812496,11.54345,11.365346,11.337501,12.001036,11.996261,11.917806,8.452457,7.983192,7.857403,8.698993,9.024251,9.053311,8.554206,9.048162,9.027338,8.275138,8.683346,8.806766,8.910384,9.144763,9.111402,8.418748,9.383693,9.519332
"tqsA",8.759218,8.748607,9.02917,9.111457,9.034602,8.825703,9.14274,9.161145,9.169501,9.122479,9.590453,9.545765,9.047441,9.151261,9.324523,9.190696,9.619375,9.394086,8.803134,8.75394,9.107066,9.860976,9.829418,9.8728,9.91742,9.846759,9.88423,10.161636,10.042434,9.983685,10.283042,9.898837,10.004069,10.590283,9.936523,9.690145
"rclC",3.561159,3.664436,3.750777,3.636247,3.578162,3.502703,3.79768,3.853287,3.555822,3.610291,3.78401,3.578162,3.733298,3.386658,3.960896,3.931422,3.247656,3.435143,3.568475,3.34402,3.559114,3.383832,3.60271,3.341834,3.38522,3.705855,3.695805,3.408793,3.591513,3.549693,3.381036,3.555445,3.492741,3.641421,3.645881,3.368339
"nusG",13.125989,13.134809,12.929062,12.851213,12.773726,12.713689,12.727026,12.578546,12.569894,12.733171,12.504406,12.405248,12.537437,12.481746,12.502889,12.433277,12.431131,12.491912,13.144372,13.091277,13.111178,12.771307,12.730227,12.733095,12.602554,12.686134,12.869486,12.741471,12.681192,12.689662,12.656173,12.683469,12.789628,12.622366,12.627605,12.609534
"astC",8.630722,8.232505,8.383788,8.674048,8.216997,8.003161,8.729574,7.45483,7.821611,8.169537,7.698861,7.471925,8.119939,8.154859,7.943944,8.056626,8.024572,8.089146,9.102806,8.757649,8.777271,8.165475,7.809982,7.574043,8.525867,7.958228,7.918452,8.873138,8.395502,8.09988,8.230647,7.863114,8.233477,8.324306,8.515674,9.060787
"cmtA",7.384492,7.660514,7.810918,7.468428,7.749043,7.732842,7.613785,7.527338,7.476208,7.608773,7.545663,7.537094,7.676554,7.807845,7.433009,7.47135,7.592981,8.081246,7.591458,8.090827,7.610062,7.569067,7.58962,7.49462,7.298405,7.333547,7.309587,7.404461,7.457326,7.549654,7.433814,7.54264,8.070066,7.520379,8.953732,9.563814
"torY",8.684509,9.193706,8.788004,7.862835,8.149072,8.001443,8.152676,7.50171,7.716053,7.683799,7.922081,7.682539,8.107787,8.247749,8.056311,8.312754,8.049774,8.100936,9.103926,9.451461,9.048001,7.846774,7.80998,7.627054,7.79304,7.723302,7.688758,7.945446,7.790695,7.659047,8.437713,8.26421,7.898499,8.539253,8.636641,9.01903
"omrB",11.520695,11.717682,11.830301,10.923613,11.35672,11.1781,11.381709,10.884924,10.491482,10.735378,10.357934,10.654983,11.029582,11.179246,10.777288,10.581081,10.45115,10.57415,12.113078,11.934942,12.08445,12.857038,13.20278,12.835296,12.468039,12.281929,12.238178,11.973412,11.694687,11.511001,11.287161,11.212596,10.947858,11.690933,11.377816,11.006553
"yjeJ",9.160299,9.378313,9.441585,8.820575,8.92768,9.05228,8.934866,8.782673,8.901189,9.240351,8.975755,9.025665,8.926763,9.122535,9.026916,8.928346,9.085229,9.195259,9.415993,9.41946,9.351595,9.168974,9.144203,9.131089,9.159105,9.06424,9.295139,9.259128,9.127003,9.174446,9.422879,9.338437,9.224064,9.145601,9.113266,9.499063
"ompN",7.490288,7.710122,7.582759,7.190368,7.293707,7.399299,7.463131,6.990661,6.985624,7.529248,7.283476,7.487515,6.663936,7.183482,7.156278,7.061484,7.476119,7.700853,7.614064,7.764507,7.574945,7.648055,7.619639,7.579035,7.402821,7.403903,7.492664,7.539854,7.438099,7.269531,7.349666,7.152442,7.493401,7.295845,8.378331,8.754432
"speB",10.502385,10.74357,10.96505,10.736134,10.768756,10.560205,10.547018,10.947229,11.027913,11.172151,11.112837,10.931513,10.832311,11.072391,11.098215,10.9166,11.029315,10.679225,10.989955,10.741805,10.839496,10.819967,10.689031,10.752356,10.615537,10.82803,10.929797,10.430775,10.50931,10.687506,10.880498,10.866672,10.91803,10.754114,10.273825,9.342965
"glgA",12.990659,13.091839,13.332442,12.943021,12.841667,12.882577,12.882754,12.819758,12.952953,12.768451,13.091243,13.059169,13.10889,13.093671,13.155264,13.133171,13.133519,13.114939,12.675321,12.980559,13.305523,12.792576,12.709919,12.900902,12.910534,12.893642,12.779751,12.986701,13.004569,13.107249,12.925745,12.966701,12.958666,12.92229,12.923063,13.095505
"hslR",11.96212,12.103038,12.417399,11.536543,11.535737,11.519801,11.772634,11.401765,11.454895,11.464608,11.49485,11.414288,11.57115,11.450839,11.429415,11.485986,11.525108,11.559315,12.115216,11.960464,12.278163,13.281498,12.979399,13.248082,13.46292,13.379751,13.104465,13.491751,13.319102,13.351995,13.564331,13.431415,13.187517,13.596276,13.244034,13.035596
"kdpA",6.929888,6.927993,7.047712,7.06925,7.182447,7.288881,6.883471,7.071757,7.269747,7.365519,7.143884,7.246143,7.367396,7.885091,7.184259,6.932958,7.110102,7.539241,7.218247,7.41392,6.931251,6.988624,6.871531,7.149469,7.167775,7.184649,7.267181,7.120804,7.511643,7.379025,7.145801,7.319237,7.80103,7.529827,7.790368,8.344574
"mog",11.330339,11.426979,11.334799,11.587127,11.736084,11.557912,11.413788,11.3405,11.514334,11.576418,11.339404,11.278562,11.496391,11.454519,11.396096,11.193574,11.168235,11.194169,11.379952,11.359648,11.241287,11.727501,11.504063,11.573269,11.517044,11.436315,11.637527,11.341243,11.363381,11.407594,11.393084,11.466434,11.416132,11.246136,11.315642,11.351969
"narZ",7.663811,7.796927,8.312781,8.560746,8.042877,8.102305,7.857182,7.726147,7.90029,8.133554,7.890398,7.591535,7.802054,7.134686,7.317421,7.372109,7.448481,7.135273,7.532684,7.292483,8.025534,8.075319,7.541227,7.846589,7.836456,8.028,7.911415,8.062559,8.022895,8.143105,7.711923,7.803844,7.528745,7.678707,7.304217,7.514502
"acrR",10.3654,10.469202,10.539614,11.015643,11.122038,11.113787,10.580728,10.476485,10.650741,10.341114,10.204097,10.344553,10.426412,10.580775,10.244821,10.123104,10.191766,10.022032,10.339246,10.385749,10.315577,11.321843,11.274951,11.233448,11.426734,11.237103,11.053973,11.264684,11.037853,11.085696,11.614454,11.429771,11.123479,11.427363,11.099151,9.993348
"ompR",11.761859,11.888772,12.204817,11.934857,12.133989,12.034069,11.682585,12.122811,12.201668,12.389196,12.235299,12.156271,12.075161,12.224007,12.269182,12.186056,12.082532,12.161583,11.895253,11.735453,11.881399,12.320568,12.02282,12.365635,11.959325,12.250824,12.189252,11.853829,11.98924,12.024384,11.966829,12.046213,12.075724,11.98748,11.948483,11.675194
"ydeT",7.201694,7.599627,8.279054,7.460855,7.474533,7.420341,7.155211,6.345013,6.708032,7.514474,7.410183,7.180026,7.09147,7.745291,6.857731,7.308465,7.413975,7.907708,7.88904,7.753828,7.820409,8.729283,8.61331,8.290698,8.751743,8.602899,8.662761,9.518712,9.408562,9.328448,10.065122,9.768761,9.307056,10.425479,9.356134,9.125723
"cdaR",10.611884,10.83941,10.625826,11.134299,11.395261,11.184316,11.368285,12.125882,11.980283,11.725866,11.89743,11.793138,11.465889,11.208894,11.366716,11.524066,11.621303,11.697238,10.347904,10.625133,10.385976,10.433158,10.487202,10.369313,10.262386,10.58612,10.360506,9.959938,10.172824,10.259447,10.542022,10.566875,10.561718,10.411762,10.490715,10.643535
"ynfL",8.515935,8.921154,9.042528,9.15157,9.135584,9.254805,8.984048,9.147764,9.219533,9.153898,9.210441,9.221611,9.485406,9.376254,9.610128,9.468073,9.435231,9.292191,8.886262,8.813552,8.883112,9.426277,9.047433,9.426546,9.419793,9.386057,9.616845,9.27604,9.359673,9.525344,9.607571,9.569327,9.506523,9.336196,9.0941,9.181697
"rluB",13.363916,13.374137,13.190328,12.478379,12.611282,12.615457,12.690187,12.761254,12.861891,12.774446,12.479673,12.458268,12.428429,12.323128,12.215881,12.126517,12.181827,12.367285,13.606864,13.62531,13.529243,12.616135,12.665157,12.816775,12.491747,12.800475,13.183378,13.036399,12.644444,12.667992,12.51688,12.540459,12.786707,12.671781,12.547397,12.706061
"ybfB",6.975461,7.370317,7.818835,7.006015,6.990035,7.265076,6.976602,6.705368,6.800698,6.698439,6.682941,6.573861,6.559875,6.68125,6.532695,6.220433,7.050673,7.117738,7.657503,7.812928,7.876367,6.773661,7.369841,7.59456,6.870681,7.49914,7.939744,7.904332,7.690411,7.474484,7.628132,7.668633,7.636116,7.378275,8.130122,8.146093
"slyA",12.28895,12.155315,11.889874,11.683514,11.477961,11.479831,11.754912,11.517222,11.481789,11.619506,11.662771,11.676098,11.54852,11.689774,11.75778,11.626189,11.699363,11.695862,12.047095,11.984416,11.959976,11.213263,11.329586,11.216439,11.391001,11.316077,11.582494,11.59775,11.47524,11.443255,11.285373,11.292035,11.481633,11.525877,11.424188,10.859824
"ybhB",11.007605,10.87282,10.999262,11.804758,11.422496,11.568996,11.333775,11.190523,11.26222,11.529999,11.596479,11.541398,11.575713,11.666645,11.717735,11.802274,11.738813,11.589224,10.899278,10.85674,10.777513,11.72157,11.841184,11.593049,11.429318,11.469959,11.310753,11.238949,11.33919,11.320435,11.049595,10.872148,10.947958,11.008815,10.694691,10.324028
"hemY",12.526108,12.516712,12.470172,12.654829,12.378858,12.480015,12.444876,12.400556,12.255746,12.206662,12.178128,12.232571,12.370139,12.217712,12.345571,12.087238,12.170246,12.048114,12.529376,12.394504,12.419232,12.44507,12.456786,12.304429,12.369903,12.294874,12.205647,12.270303,12.222945,12.120675,12.202654,11.976018,12.012559,12.139328,12.096765,12.029494
"yfjF",11.116102,11.045252,10.931633,11.136252,11.17292,11.141017,11.126811,11.164183,11.142757,11.02948,11.036521,11.086755,11.11951,10.93713,11.113761,11.185649,11.268957,11.326807,11.086129,11.083419,10.873747,11.283764,11.226553,11.005993,11.067506,10.917961,11.114775,10.882908,10.875042,10.988068,11.006806,11.084356,11.203582,10.673897,10.468062,9.810177
"astD",8.061263,7.950537,8.15609,8.899317,8.386917,8.111268,8.400384,7.414903,7.117332,7.887835,7.272815,7.230676,8.378734,8.026818,7.707354,7.619777,7.072094,8.468884,8.794844,8.622321,8.238859,8.131448,7.347011,7.493584,7.933514,7.703274,7.875025,8.197835,8.344414,7.712027,8.041449,7.637095,8.895965,8.048525,9.81312,10.395388
"yoaI",7.324611,7.811182,7.399962,7.470259,7.093764,7.094642,7.575415,7.044731,6.956785,7.150572,6.95885,7.105337,7.062877,7.084856,7.012515,7.157615,7.427498,7.106698,7.386984,7.518906,7.648542,7.652074,7.549233,7.360246,7.426247,7.331257,7.68522,7.776419,7.374417,7.269283,7.33933,7.216863,7.353045,7.620204,7.672047,8.144733
"nupC",10.155278,10.30503,10.297837,10.130371,10.307978,10.055883,9.930786,10.166797,10.341722,10.532654,10.626118,10.606802,10.509018,10.936468,10.962793,10.781984,10.989574,10.449787,10.664186,10.333576,10.42678,10.330004,10.228779,10.573678,10.033439,10.379811,10.182751,9.75048,10.203224,10.336435,10.40939,10.59274,10.408751,10.112401,9.706169,8.459282
"yobF",14.375723,14.255012,14.208106,14.204731,14.265889,14.262415,14.278118,14.271167,14.263941,14.321101,14.163957,14.127993,14.228935,14.168137,14.027408,14.078741,13.987167,14.149364,14.208405,14.168149,14.092603,14.025553,14.089299,14.085657,14.126683,14.161486,14.111177,14.099282,14.101443,14.134785,14.07242,14.214012,14.097838,14.075932,14.148885,14.005975
"tktA",13.406009,13.593276,13.727532,13.547175,13.833383,13.80242,13.483198,13.879425,13.939719,14.076965,13.987492,14.047782,13.966534,13.994291,14.043379,13.995404,13.933464,13.974745,13.6038,13.552307,13.478186,13.609462,13.416057,13.775505,13.574945,13.798624,13.806597,13.531645,13.704868,13.752905,13.814094,13.83501,13.9251,13.71151,13.804321,13.832258
"letB",10.546223,10.483942,10.47597,10.847999,10.625743,10.723025,10.634721,10.491954,10.390189,10.15074,9.939361,10.025943,10.435046,10.338904,10.420382,10.073641,9.990017,9.988281,10.53124,10.576729,10.66811,10.78786,10.299893,10.484441,10.525889,10.308766,10.528036,10.351334,10.368536,10.403276,10.465884,10.423377,10.182169,10.091661,9.599753,9.055729
